NH3-N,TN,TKN,TP,Orthophosphate,SST,WATER TEMP.,CONDUCTIVITY,pH,OD mg/L
0.001003063903174915,0.027237943891424726,0.01047639913795441,0.008743894763901324,0.010480913377877474,0.004480096501809409,1.4077253218884118,0.005086449401971168,0.8061224489795918,0.29283639883833495
0.001100035048338901,0.019379756590257226,0.020465203227506976,0.004376711903769957,0.003987440448684521,0.0005870526739043024,1.2918454935622319,0.4465821623481317,0.8061224489795918,0.36302032913843174
0.0009464884895082629,0.009743482955187416,0.0068032630417641385,0.01044244679247959,0.003307803376653182,0.010052271813429835,1.3047210300429184,0.000809514493682414,0.7959183673469387,0.3276863504356244
0.00027103641329905703,0.018295845537513383,0.01931633140930447,0.004753441535993193,0.004474794281301518,0.0021109770808202654,1.3690987124463518,0.4330902541200915,0.8367346938775508,0.3388189738625363
0.0010389219900978513,0.00757457153004825,0.0057907532434690176,0.029639757829328185,0.0020675617141327146,0.0010695617209489346,1.0643776824034334,0.0009984012088749773,0.8867346938775509,0.4820909970958374
0.0007257175666124696,0.02829472328494221,0.030284140680150538,0.002374560112752963,0.002528923342343472,0.0036188178528347406,1.1115879828326178,0.3777734303851265,0.9285714285714285,0.3920619554695063
0.0014392125215767291,0.004822266099004464,0.004739969972560005,0.003995550158226446,0.0043463100890661285,0.0008041817450743868,1.0729613733905579,0.0008837199889366352,0.7551020408163265,0.2700871248789932
0.001370124209235222,0.006198862142291493,0.004124501467240619,0.003779096823947595,0.00632718189418485,0.0008845999195818255,1.004291845493562,0.0008904659430506554,0.7959183673469387,0.3281703775411423
0.005455868274469745,0.018685631975129062,0.01911507207716499,0.009667547179846294,0.015299956684582089,0.0008041817450743868,1.3562231759656653,0.44185999446831764,0.7653061224489796,0.0484027105517909
0.0019380478594693,0.025140230905366497,0.026594953978499546,0.013540106193435156,0.003662537893606523,0.02801665460394049,1.2746781115879828,0.3372977057010058,0.8571428571428571,0.5784123910939012
0.002104886508467367,0.008272014770161155,0.006924541852635004,0.005900250857613928,0.00769324945530825,0.004744672295938882,1.2532188841201717,0.0013147864568225206,0.8571428571428571,0.39545014520813165
0.0010581878817083421,0.004467173225637619,0.0047637733747161,0.0029978814498329096,0.0006170194886890345,0.0008041817450743868,1.1974248927038627,0.0008567361724805548,0.8469387755102041,0.15972894482090996
0.0029746781098831123,0.008988153775455247,0.00791221272584108,0.010891918484571815,0.0001476829795809082,0.0022919179734620025,1.2103004291845494,0.28458482025405263,0.8163265306122448,0.47483059051306875
0.0024445223296420027,0.00533259968921457,0.004033089317804304,0.005540141650341717,0.004430489387427246,0.0017933252915158827,1.1459227467811157,0.36446366291816484,0.8173469387755101,0.2807357212003872
0.0057614335656749945,0.006438385800541012,0.005138101289675686,0.01120216641699095,0.00632083152606287,0.0017960032167269803,1.2017167381974247,0.24244959085788298,0.8275510204081632,0.40561471442400776
0.002583829545902476,0.010660234107459612,0.011174218967046798,0.002424310584773032,0.0011519272407310838,0.0008443908323281062,1.296137339055794,0.0018686292895835723,0.8775510204081631,0.3291384317521781
0.0005035563216416923,0.0033349014469711597,0.0034016655841364427,0.0037414238607252712,0.006191608918929576,0.0006972255729794934,1.3304721030042919,0.0015515694462246267,0.7959183673469387,0.521297192642788
0.0016342854034821607,0.00517442034261383,0.0031435206171934685,0.004864244369000028,0.010736552615532026,0.0004825090470446321,1.1072961373390557,0.002097991729460256,0.8571428571428571,0.46079380445304935
0.0004973227897011051,0.00676668901038603,0.006840323862522341,0.001532403180484519,0.001072916846655298,0.0008041817450743868,1.0515021459227467,0.0008972118971646755,0.9489795918367347,0.5856727976766699
0.32081231171448715,0.30198125711541063,0.3244646925511974,0.1832230106459362,0.36822831079764906,0.007398472054684358,1.429184549356223,0.008391966917841024,0.7755102040816325,0.0484027105517909
0.0018440865324236859,0.024370360574937848,0.025945299591091067,0.024287980995098088,0.03830896490328759,0.0038600723763570566,1.1673819742489269,0.026916356914940265,0.8816326530612245,0.4341723136495644
0.0003666783494463004,0.00974054432542994,0.010314353424249521,0.005540141650341717,0.004430489387427246,0.000981101728990752,0.9871244635193133,0.3807214123329533,0.8469387755102041,0.3920619554695063
0.238486895679704,0.24530974424294566,0.263630731432086,0.15876494730217264,0.2744382471743446,0.007505428226779252,1.4120171673819741,0.00932965453968982,0.7959183673469387,0.0484027105517909
0.00044551419457725496,0.004227700233418402,0.003314218397509186,0.0022066384193311058,0.011005335638369279,0.0008041817450743868,1.44206008583691,0.00174045616141719,0.8265306122448979,0.4298160696999032
0.0071403733335614885,0.01964767855849064,0.019882789704231487,0.012869749053743808,0.024722130781844032,0.002372336147969441,1.0472103004291844,0.35618637722026214,0.8061224489795918,0.23717328170377544
0.0023644795016107877,0.024336287669560207,0.0083270895388067,0.004497486991747406,0.010290550017197683,0.0008041817450743868,1.3648068669527897,0.006064612748504085,0.8367346938775508,0.2255566311713456
0.001268095958501789,0.006537640553901311,0.005701507517010848,0.002520210436740447,0.0032135816356805625,0.0008041817450743868,0.9098712446351931,0.0008297523560244743,0.8469387755102041,0.4530493707647628
0.0011800014850473152,0.022910368245774835,0.024556390831970462,0.0055933270101849964,0.003773890860210528,0.0019702452754322476,1.3819742489270388,0.37237666709391043,0.8775510204081631,0.4404646660212972
0.0007241897401564433,0.0034123571407943115,0.0031215566307735343,0.005911331140914612,0.004888306624128061,0.0008041817450743868,1.2399141630901287,0.0016055370791367878,0.6673469387755102,0.33349467570183927
0.0036464022895396136,0.007218199339416297,0.005556234549759397,0.004264413232517529,0.0013907306187134125,0.0022114997989545635,1.3605150214592274,0.0008499902183665347,0.8367346938775508,0.36689254598257504
0.0005253431269046266,0.007308752202072343,0.006892699522446798,0.0038193736537455794,0.006904179295407458,0.0016887816646562123,1.0515021459227467,0.0016595047120489487,0.8571428571428571,0.404162633107454
0.0012783171174926044,0.007423029433416983,0.006713785685176231,0.0036090144752821047,0.0166581970477877,0.0008041817450743868,1.3047210300429184,0.001442284989577501,0.8367346938775508,0.20329138431752178
0.0047362620136813804,0.14195355039674037,0.009387832905294479,0.015179988121936305,0.008417929836111768,0.01823080016083635,1.1201716738197425,0.004351140403542975,0.8183673469387754,0.324298160696999
0.0007260536884327953,0.022136153303247846,0.02286832494764137,0.005822688874509144,0.015802078815157175,0.003176517893043828,1.0300429184549356,0.34404365981502594,0.7959183673469387,0.3291384317521781
0.003025524174339666,0.006156391342391407,0.005526354263023097,0.00436186432414704,0.006555499780616933,0.0008041817450743868,1.1974248927038627,0.0011333202911553795,0.7653061224489796,0.2608906098741529
0.0021906739639732413,0.01640790258341022,0.009141977960529409,0.014122375080886072,0.011138398002971677,0.0006031363088057901,1.0171673819742488,0.010375277427362939,0.8265306122448979,0.2962245885769603
0.0010499987319040414,0.011055264479211475,0.006407979412714069,0.004315770345616197,0.00581176829544748,0.0006433453960595094,1.1931330472103003,0.0028198088196604086,0.8469387755102041,0.4109390125847048
0.001270601593889672,0.016870356774985575,0.017802192501805692,0.004525353904248625,0.0037908744028623325,0.0028950542822677927,1.3433476394849786,0.4344394449428955,0.8367346938775508,0.3552758954501452
0.0047830287815003435,0.02246609049257008,0.012370588587147497,0.021091928678432455,0.017507964912296246,0.0056292722155207075,1.3433476394849786,0.004168999642464432,0.8061224489795918,0.24443368828654405
0.0005676791980011141,0.006806005849899859,0.005808466135743159,0.004144025954455604,0.009275967947476845,0.0011901889827100926,1.240343347639485,0.0014463325620459131,0.8367346938775508,0.40948693126815106
0.0007331886379824379,0.00614466215637665,0.004309424062582646,0.004018541746075364,0.007983003461245992,0.0007639726578206674,1.0171673819742488,0.001216970122169229,0.8571428571428571,0.44385285575992256
0.0006875219052118132,0.010475201764799168,0.010532358252238944,0.004542916153280208,0.005021221305750879,0.0005066344993968637,1.0171673819742488,0.3667100656381335,0.8091836734693877,0.3291384317521781
0.002539094787270028,0.0072095227817271955,0.007639434184819315,0.009445941513832627,0.0030275010814086183,0.005388017691998392,1.3347639484978542,0.04229713229490613,0.8061224489795918,0.3833494675701839
0.0045648398853152345,0.02765896593672117,0.028968754049269366,0.02913560493914709,0.029831961875343458,0.02010454362685967,1.2360515021459226,0.02657905920923926,0.8571428571428571,0.20280735721200388
0.005754466677035515,0.18442547761600114,0.054929913491596656,0.045477914779325085,0.025318770019350904,0.05066344993968637,1.1416309012875536,0.004195983458920512,0.8469387755102041,0.30735721200387217
0.0016962846010677062,0.005279729686595136,0.003222315737209895,0.010090204586350866,0.024171863999925564,0.0008041817450743868,1.1587982832618025,0.0029952036266249317,0.7857142857142857,0.5653436592449177
0.000958711101156473,0.024384293733270713,0.01817697005172301,0.02747300842987954,0.009547704629905715,0.028950542822677925,1.3047210300429184,0.0011468121993834198,0.8265306122448979,0.3291384317521781
0.0006196864105642477,0.00485076574104896,0.003972729231054733,0.0022005442635157297,0.002631710696131784,0.0008041817450743868,1.1545064377682404,0.0010739558949520024,0.8877551020408162,0.5706679574056147
0.003848594842730128,0.0045080100460604886,0.004140729201624081,0.007905782135037629,0.012493980072544833,0.0016887816646562123,1.3819742489270388,0.33702786753644504,0.7642857142857142,0.17473378509196513
0.0008555828153747009,0.016795789044889597,0.01764476576539383,0.0035456906562186985,0.0033967085303608885,0.0014234016887816647,1.3390557939914163,0.4283680862402774,0.8265306122448979,0.3388189738625363
0.002707247367020277,0.07612227790418953,0.012039003243775586,0.010841946406885733,0.020589665647211056,0.0045034177724165665,1.1759656652360515,0.012905010220120482,0.8571428571428571,0.3451113262342691
0.0008555828153747009,0.006434585848268413,0.004291970051041743,0.004542916153280208,0.0032490255507799802,0.001889827100924809,1.0085836909871244,0.0009039578512786956,0.8061224489795918,0.30493707647628265
0.001273748916389086,0.004768104112612346,0.004525003586860685,0.004819590827298273,0.003287866174409759,0.0008041817450743868,1.1630901287553648,0.000984909300646937,0.8265306122448979,0.3736689254598257
0.0018819307937394559,0.002560496506830541,0.0024450195230136113,0.008279409287936674,0.003368796447220097,0.0008041817450743868,1.055793991416309,0.0009666952245390828,0.8367346938775508,0.457405614714424
0.0028875920018896157,0.017631778544861476,0.018189777835367387,0.07396089103206191,0.002215244693713623,0.0014475271411338963,1.1072961373390557,0.3652934152741893,0.8673469387755102,0.41142303969022265
0.001282365857601074,0.03166951156426809,0.03400196776607864,0.007235203389680268,0.0031618925928272442,0.017209489344591877,1.40343347639485,0.34053576367573546,0.8877551020408162,0.4211035818005808
0.0015965022552246317,0.01148971302253777,0.008333152798085153,0.01767814879490839,0.03717180596051459,0.0010454362685967029,1.0858369098712446,0.051943846677954895,0.8469387755102041,0.39641819941916745
0.0005652957887297131,0.009233884022416679,0.007112407513154889,0.024376623261503555,0.05508575138367876,0.0008041817450743868,1.296137339055794,0.011353440773895856,0.7653061224489796,0.17909002904162633
0.0009738365830711329,0.006589560568452594,0.004676067307355605,0.0033645280242525243,0.005532204415100821,0.0008845999195818255,1.0643776824034334,0.0012480015110937215,0.8469387755102041,0.5348499515972894
0.002711861402917476,0.017729449984774857,0.014181282187220638,0.013991627737938005,0.008762178861514864,0.008845999195818254,1.3047210300429184,0.0015852992167947274,0.7653061224489796,0.3465634075508229
0.0006622516556291391,0.023396635471591813,0.015692614282559057,0.007001631017701861,0.004386184493552973,0.0059863289103337354,1.1416309012875536,0.0019293428766097532,0.8571428571428571,0.414811229428848
0.005478800949574699,0.0064939157697512665,0.005878105052984029,0.0020878577823477793,0.001237140319949268,0.0008041817450743868,0.982832618025751,0.0010118931171030174,0.8367346938775508,0.3872216844143272
0.00343901512639861,0.01690083239221182,0.012018633417660326,0.010887486371251542,0.007802091811259381,0.01399276236429433,1.1030042918454934,0.0015313315838825664,0.8265306122448979,0.3591481122942885
0.0005723390686919942,0.037521742060253056,0.007940934861928685,0.0073524881884180025,0.01287396837900651,0.0008041817450743868,1.296137339055794,0.004209475367148553,0.8061224489795918,0.3291384317521781
0.005744627474658706,0.012729840113208178,0.012657905325135808,0.004210507654259704,0.004578172367008154,0.0009087253719340571,1.2789699570815452,0.42094753671485524,0.8163265306122448,0.3823814133591481
0.0028347292065111075,0.029091079282710878,0.031135735664785964,0.016728956325955342,0.0011122005192238196,0.014743063932448735,1.1416309012875536,0.0032582958370717162,0.7346938775510203,0.4501452081316554
0.0012987441572096755,0.00976230538544436,0.0073020580882039365,0.007067503301924424,0.009367236028857844,0.006165661439485324,1.206008583690987,0.0013087150981199026,0.7448979591836734,0.36931268151016455
0.0005215999520873623,0.02098637641111228,0.022040560615765536,0.002991676491184527,0.016525725415103627,0.0022517088862082832,1.2703862660944205,0.4121777963666291,0.8265306122448979,0.35818005808325265
0.0007745010653533878,0.008516554365410505,0.0060686140220432856,0.003568959251150134,0.008369194452850066,0.0008041817450743868,1.3991416309012876,0.001511093721540506,0.8673469387755102,0.44627299128751213
0.0003789009610945104,0.003203359765801342,0.0033422865191128238,0.0033961068316594725,0.0035443915099417967,0.0008041817450743868,1.3545064377682403,0.0016595047120489487,0.8122448979591836,0.45837366892545983
0.0021255274438882815,0.005931510166898971,0.005797252512403452,0.003945744284789874,0.008473163270475027,0.0008041817450743868,1.0987124463519313,0.0010732812995406006,0.7959183673469387,0.3886737657308809
0.00488872381572824,0.08649788291992386,0.004359810428451701,0.008286389866416105,0.01854750540556626,0.003699236027342179,1.0128755364806867,0.009646714383048767,0.8367346938775508,0.3673765730880929
0.0026675849922218357,0.034911808174356,0.03707526357805602,0.020540629182806948,0.0004548635771091972,0.008041817450743867,1.1459227467811157,0.061860399225564466,0.9591836734693877,0.45498547918683446
0.011844596826459998,0.042954774488032435,0.04484607292234245,0.010958400184375916,0.0020527934161746236,0.00615773220747889,1.3648068669527897,0.4445583761139257,0.8673469387755102,0.324298160696999
0.0016806091016288768,0.014769147832836553,0.015560094597744984,0.004376711903769957,0.003692074489522705,0.0006996381182147165,1.1072961373390557,0.37350324143095176,0.7448979591836734,0.26621490803484993
0.0022839172125845232,0.01779302318629545,0.01892444048038999,0.010196630707453929,0.0033878475515860336,0.001946119823080016,1.2875536480686696,0.008364983101384945,0.7755102040816325,0.33494675701839305
0.20071557279894445,0.18699494201019504,0.20036126125058196,0.12524986038843042,0.24005277598958302,0.01179493365500603,0.9785407725321889,0.005268590163049711,0.7857142857142857,0.05469506292352371
0.00722661913700417,0.010297870658744527,0.010123599199758778,0.008919628057050164,0.0013291468162281736,0.004422999597909127,1.1373390557939913,0.003770988349737245,0.8877551020408162,0.5469506292352372
0.43642668281681085,0.4221810307395873,0.4525957357983139,0.2531069114375117,0.48825469879244054,0.005227181342983514,1.184549356223176,0.005450730924128254,0.7775510204081633,0.0484027105517909
0.004285492096095396,0.01562432709178506,0.0109464720483066,0.013100772960563058,0.021710874828189314,0.005227181342983514,1.3218884120171674,0.004459075669367297,0.7857142857142857,0.2153920619554695
4.583479368078755e-05,0.0032119729909525674,0.003305906963442089,0.003272561672856852,0.008723633603844247,0.0008041817450743868,0.8626609442060086,0.0011400662452693998,0.8367346938775508,0.45837366892545983
0.5831246067756658,0.4839870011232659,0.5200360743489115,0.27621761233191217,0.5571458551073426,0.008731001206272617,1.2360515021459226,0.00639516450009107,0.7653061224489796,0.0484027105517909
0.00525419518227428,0.009485947523165776,0.008646616490130444,0.008692482249386154,0.012553053264377197,0.0009382147165259349,1.105579399141631,0.0032178201123875955,0.796938775510204,0.271055179090029
0.0008951993553794616,0.004267903728462505,0.003055610170306734,0.0029686295019191056,0.005446548286943895,0.0008041817450743868,1.0429184549356223,0.0007852290588719416,0.8163265306122448,0.40755082284607935
0.0028149438539055672,0.05062193818845636,0.037286741886507505,0.0396934528822033,0.04114890860062845,0.04825090470446321,1.3090128755364807,0.0016460128038209084,0.7959183673469387,0.32623426911907066
0.0015278264560262518,0.015453139241904456,0.009183453379054397,0.02698048983716416,0.05656258117948784,0.001648572577402493,1.1931330472103003,0.13512146090382293,0.8163265306122448,0.36786060019361083
0.0018110702027089585,0.06802968421383294,0.002947002890062754,0.006283628659817575,0.019870744902611197,0.0010454362685967029,0.9141630901287554,0.009376876218487961,0.8265306122448979,0.3736689254598257
0.0008592495988691639,0.019049021410957746,0.02040143681532007,0.003982752431014157,0.0004269514939684056,0.0008041817450743868,1.4120171673819741,0.0015920451709087475,0.9591836734693877,0.42594385285576
0.0031396986453985074,0.02528488242187678,0.0264289978031926,0.004725740827741485,0.007266002595380684,0.001232810615199035,1.1630901287553648,0.3946383156701768,0.8469387755102041,0.45837366892545983
0.3603660886084342,0.4132287991796157,0.4442474452899853,0.26557500022160574,0.3850380305824868,0.006701246481704865,1.4077253218884118,0.009444335759628162,0.7857142857142857,0.0484027105517909
0.0007180784343323382,0.008030565802760185,0.0036107049635747995,0.004376711903769957,0.014325249019348096,0.0014073180538801769,1.0085836909871244,0.0012513744881507316,0.870408163265306,0.404162633107454
0.0030287326098973207,0.014371014166728735,0.007403689213952255,0.008231542464077722,0.021942737106131337,0.0015279453156413349,1.261802575107296,0.002684889737380006,0.8775510204081631,0.3857696030977735
0.0028789750606776276,0.024465308715722535,0.025355269524137698,0.007484731369611659,0.007147856211715957,0.003176517893043828,1.150214592274678,0.35483718639745815,0.8571428571428571,0.35333978702807356
0.0006679962831037977,0.01200088260224785,0.010503227357098858,0.0026631460913192633,0.00658075357012527,0.0008041817450743868,1.3047210300429184,0.0020912457753462363,0.8775510204081631,0.3901258470474347
0.0011861739039296612,0.01618756868413733,0.01683893816933443,0.0037229751890296334,0.004061281938474976,0.0011660635303578609,1.206008583690987,0.3946383156701768,0.8877551020408162,0.3388189738625363
0.0010059667734413648,0.02903290201341738,0.029091790524065894,0.006508890819320469,0.003527260284310411,0.003699236027342179,1.4721030042918453,0.7224916856115545,0.8877551020408162,0.40851887705711515
0.0009701697995766698,0.00684751399522422,0.0072050595650503925,0.018919583735916963,0.043891381531445915,0.0008041817450743868,1.4206008583690988,0.009646714383048767,0.8112244897959183,0.26427879961277834
0.0007639132280131259,0.008423227537595463,0.007017030400909516,0.006814374229920312,0.004725855346589062,0.007125050261359066,1.3347639484978542,0.0011198283829273394,0.8061224489795918,0.3436592449177154
0.0016460343889290027,0.009589673553700167,0.009748263012469739,0.006710164165477384,0.004841638802580494,0.0030020104543626858,1.3733905579399142,0.0028198088196604086,0.8571428571428571,0.4370764762826718
0.0020124530078777787,0.006136036264717849,0.004636008920212549,0.004626572292200368,0.005990021651801636,0.0008041817450743868,1.0515021459227467,0.0017202182990751296,0.8265306122448979,0.4181994191674734
0.001723342407603931,0.01762567328821017,0.007781913965212152,0.013433292262416567,0.016260929832715057,0.0008041817450743868,1.0214592274678111,0.007825306772263336,0.8061224489795918,0.2579864472410455
0.0015889395142673016,0.03476956329428503,0.03689731713720965,0.00941824080558092,0.002953659591618164,0.005950944913550462,1.2789699570815452,0.06724367060855252,0.8673469387755102,0.2613746369796709
0.0013976556419728152,0.02577684957610266,0.02623129467480969,0.005525183267885794,0.0037038891278891777,0.0011258544431041416,0.9184549356223175,0.3089646984221213,0.8163265306122448,0.4017424975798645
0.001833391747231502,0.0020266412120530436,0.0016350362099206638,0.0044321133202733735,0.0001476829795809082,0.0013671089666264576,1.0686695278969955,0.24271942902244378,0.8316326530612245,0.303000968054211
0.0014314206066509952,0.021880137852135245,0.022881391612018985,0.008963949190252897,0.0012110004325634474,0.004744672295938882,1.40343347639485,0.42364591836046334,0.8775510204081631,0.4211035818005808
0.0023067429398375555,0.01066723868614877,0.008324732361604062,0.006053601978495387,0.008085938498013886,0.004546843586650583,1.2103004291845494,0.001227763648751661,0.8367346938775508,0.3543078412391094
0.0010171810196285976,0.020013917958523777,0.021460776775727667,0.0035399843103188465,0.004020816802069806,0.0014877362283876156,1.3562231759656653,0.43106646788588543,0.9183673469387754,0.3823814133591481
0.06076142898219562,0.06032200035567554,0.06442771620731005,0.01390575554235771,0.021783239488183958,0.0013268998793727383,1.03862660944206,0.3676544992140963,0.8265306122448979,0.1936108422071636
0.0025209136524433156,0.0032426259392848698,0.002248174788640913,0.006980578479430563,0.0017721957549708984,0.0008041817450743868,0.982832618025751,0.0021317215000303566,0.8163265306122448,0.3194578896418199
0.0008197400067163251,0.009554169332966512,0.007432929111506336,0.004283637524044215,0.010033581632726904,0.0008443908323281062,1.3347639484978542,0.0020507700506621155,0.8469387755102041,0.31558567279767663
0.0006372564148085495,0.004759896215703531,0.004750093571759764,0.003761091363583985,0.004968203116081332,0.0008041817450743868,1.257510729613734,0.02077753867118196,0.8367346938775508,0.32090997095837365
0.0007188117910312308,0.011190682111699345,0.008416457892980614,0.004918537757173376,0.009048536158922245,0.0015681544028950543,1.0171673819742488,0.0013559367769180434,0.8469387755102041,0.37463697967086157
0.000612948695893172,0.007314946124276679,0.007641409853572969,0.0020574978061039064,0.0016524248585307816,0.0008041817450743868,1.0643776824034334,0.0009532033163110425,0.8367346938775508,0.377541142303969
0.00406524063419465,0.0209795364970216,0.01752922320655944,0.007358970154148902,0.014840662618085464,0.002907117008443908,1.4077253218884118,0.005686839318118958,0.8877551020408162,0.4375605033881897
0.4131233264570957,0.49212100162688627,0.5293040182241135,0.25884937906092387,0.3473025186889118,0.009006835544833133,1.0729613733905579,0.006408656408319111,0.7959183673469387,0.0484027105517909
0.0033612182032577535,0.027106326211209456,0.025070555218783513,0.014958382455922636,0.002953659591618164,0.03739445114595899,1.2489270386266094,0.31550827391272085,0.7959183673469387,0.25653436592449175
0.0025072548839264407,0.028133959970796103,0.030040329530647867,0.0043268506289168805,0.006350368121979052,0.003297145154804986,1.2875536480686696,0.5093195356085188,0.8469387755102041,0.45982575024201355
